disease,language,category,words,images,intrawikis,sections,total_edits,first_edit,last_edit,unique_editors
Alzheimer,it,Alzheimer's_disease,15239,17,583,17,1130,2005-09-07 17:51:22,2025-02-23 09:21:20,531
Alzheimer,jam,Alzheimer's_disease,587,2,1,1,3,2016-06-11 14:58:18,2016-08-25 19:08:01,2
Alzheimer,ja,Alzheimer's_disease,2572,10,420,20,643,2003-11-13 10:27:14,2025-02-14 20:07:48,315
Alzheimer,jv,Alzheimer's_disease,930,1,4,1,52,2011-03-22 04:39:49,2024-03-01 09:19:51,26
Alzheimer,ka,Alzheimer's_disease,5533,6,97,8,80,2011-07-04 15:01:07,2025-01-14 11:02:37,26
Alzheimer,kk,Alzheimer's_disease,865,5,26,1,15,2014-05-10 15:37:41,2024-03-11 06:47:59,10
Alzheimer,kn,Alzheimer's_disease,17706,16,30,15,61,2010-11-16 07:12:25,2025-02-20 14:16:10,27
Alzheimer,ko,Alzheimer's_disease,4520,5,65,10,259,2004-11-23 06:34:05,2025-02-14 08:06:05,119
Alzheimer,la,Alzheimer's_disease,1878,9,63,8,148,2009-07-25 21:31:04,2022-10-13 08:49:33,41
Alzheimer,lb,Alzheimer's_disease,653,2,6,4,139,2006-08-26 19:06:22,2023-02-07 15:35:08,49
Alzheimer,lfn,Alzheimer's_disease,464,1,3,0,4,2018-12-21 19:11:55,2018-12-22 02:46:52,1
Alzheimer,li,Alzheimer's_disease,358,2,7,0,11,2016-09-04 20:28:44,2019-08-22 13:13:26,3
Alzheimer,lt,Alzheimer's_disease,3767,6,90,11,288,2006-09-11 18:49:38,2025-02-05 17:54:12,88
Alzheimer,lv,Alzheimer's_disease,448,4,19,4,93,2008-09-23 14:03:50,2023-03-01 12:51:11,38
Alzheimer,mk,Alzheimer's_disease,1393,3,50,6,102,2008-12-14 19:44:02,2022-12-09 10:24:49,38
Alzheimer,ml,Alzheimer's_disease,2166,6,26,13,124,2009-09-19 13:29:19,2023-09-03 03:57:49,44
Alzheimer,mn,Alzheimer's_disease,182,2,4,2,25,2012-01-25 17:12:27,2023-07-02 07:40:06,17
Alzheimer,mr,Alzheimer's_disease,1633,5,1,2,31,2019-12-27 08:19:03,2024-06-05 11:39:11,8
Alzheimer,ms,Alzheimer's_disease,13229,11,97,9,153,2004-07-24 13:13:06,2023-02-06 08:22:12,54
Alzheimer,my,Alzheimer's_disease,656,1,0,1,23,2011-11-23 09:17:02,2021-11-14 13:07:42,15
Alzheimer,mzn,Alzheimer's_disease,195,1,1,1,1,2017-09-21 22:10:49,2017-09-21 22:10:49,1
Alzheimer,nds,Alzheimer's_disease,192,1,2,1,2,2024-05-30 17:44:01,2024-05-30 17:46:03,1
Alzheimer,ne,Alzheimer's_disease,698,3,3,4,47,2011-02-09 21:57:49,2023-09-24 21:59:22,26
Alzheimer,nl,Alzheimer's_disease,5773,14,214,13,843,2002-11-24 21:54:51,2025-02-10 10:58:17,424
Alzheimer,nn,Alzheimer's_disease,365,3,17,3,36,2010-11-22 13:42:04,2016-12-27 17:41:20,16
Alzheimer,no,Alzheimer's_disease,16829,17,185,14,397,2004-12-26 10:26:13,2024-11-28 17:38:28,126
Alzheimer,oc,Alzheimer's_disease,2632,4,67,6,81,2011-06-07 11:25:01,2024-08-22 20:04:10,14
Alzheimer,or,Alzheimer's_disease,909,2,7,1,13,2015-05-19 10:33:10,2023-10-07 23:10:34,5
Alzheimer,pa,Alzheimer's_disease,337,1,0,1,6,2014-12-13 00:08:39,2020-09-15 06:14:08,3
Alzheimer,pl,Alzheimer's_disease,17227,15,273,14,710,2004-10-03 10:44:35,2024-12-28 14:56:30,252
Alzheimer,pms,Alzheimer's_disease,444,0,1,7,1,2025-02-10 21:05:05,2025-02-10 21:05:05,1
Alzheimer,pnb,Alzheimer's_disease,179,0,4,0,40,2010-09-12 17:09:47,2019-07-31 15:49:27,17
Alzheimer,ps,Alzheimer's_disease,343,1,1,1,3,2016-01-31 20:19:45,2016-06-05 03:54:35,2
Alzheimer,pt,Alzheimer's_disease,20753,16,534,14,1013,2005-02-03 13:54:43,2024-10-06 04:13:51,496
Alzheimer,qu,Alzheimer's_disease,122,0,0,0,1,2023-01-23 20:26:53,2023-01-23 20:26:53,1
Alzheimer,ro,Alzheimer's_disease,5629,12,142,15,289,2006-11-26 10:57:50,2024-08-05 05:54:21,128
Alzheimer,rue,Alzheimer's_disease,76,2,1,1,6,2013-06-02 06:41:13,2023-08-19 20:37:50,6
Alzheimer,ru,Alzheimer's_disease,19596,19,330,15,920,2005-09-15 12:25:40,2025-02-19 20:12:41,497
Alzheimer,sah,Alzheimer's_disease,208,1,3,1,5,2016-01-04 08:32:24,2023-05-20 14:28:02,4
Alzheimer,scn,Alzheimer's_disease,60,1,2,0,15,2012-01-28 09:40:48,2013-03-10 09:34:02,11
Alzheimer,sco,Alzheimer's_disease,1097,2,10,1,11,2014-04-16 00:26:28,2023-09-10 15:34:45,5
Alzheimer,sd,Alzheimer's_disease,2038,3,6,7,17,2024-11-09 16:44:57,2024-11-11 13:49:14,2
Alzheimer,sh,Alzheimer's_disease,3470,4,40,9,95,2009-06-24 18:32:22,2023-09-06 22:48:00,39
Alzheimer,simple,Alzheimer's_disease,4215,17,97,7,432,2005-03-19 20:06:54,2024-11-20 14:49:17,153
Alzheimer,si,Alzheimer's_disease,1486,2,22,2,74,2009-04-29 06:37:49,2021-11-21 12:36:46,32
Alzheimer,sk,Alzheimer's_disease,162,3,6,2,128,2006-12-08 13:07:08,2024-07-17 22:00:35,64
Alzheimer,sl,Alzheimer's_disease,5262,10,59,11,119,2008-07-07 20:49:31,2024-12-02 14:14:55,46
Alzheimer,sq,Alzheimer's_disease,940,1,6,2,110,2010-06-03 18:27:30,2024-12-23 01:51:58,32
Alzheimer,sr,Alzheimer's_disease,3631,10,73,9,218,2006-10-09 20:16:45,2025-02-07 04:45:43,76
Alzheimer,su,Alzheimer's_disease,383,2,2,0,95,2004-08-17 23:54:43,2017-04-21 12:13:46,37
Alzheimer,sv,Alzheimer's_disease,2927,2,209,12,418,2004-06-23 11:27:34,2024-11-25 14:28:30,230
Alzheimer,sw,Alzheimer's_disease,18571,13,42,14,93,2010-10-18 17:19:44,2025-01-02 18:12:58,26
Alzheimer,ta,Alzheimer's_disease,1861,18,29,7,162,2008-12-25 18:10:55,2023-03-23 18:14:04,45
Alzheimer,te,Alzheimer's_disease,755,2,6,7,55,2011-04-21 05:34:19,2024-10-11 17:44:56,23
Alzheimer,th,Alzheimer's_disease,12918,16,238,15,353,2006-11-26 16:33:22,2024-12-16 04:20:08,65
Alzheimer,tl,Alzheimer's_disease,249,3,2,2,12,2013-02-28 02:38:35,2025-02-20 05:47:30,7
Alzheimer,tr,Alzheimer's_disease,10305,13,240,8,298,2007-06-14 11:10:47,2024-12-23 19:41:00,130
Alzheimer,tt,Alzheimer's_disease,1009,2,7,5,10,2013-04-18 15:11:26,2024-03-09 06:38:45,5
Alzheimer,ug,Alzheimer's_disease,88,3,1,1,2,2019-11-05 17:35:42,2024-10-29 16:41:20,2
Alzheimer,uk,Alzheimer's_disease,9522,15,203,10,283,2005-03-05 12:54:26,2025-02-02 12:52:10,113
Alzheimer,ur,Alzheimer's_disease,694,4,12,5,46,2012-06-25 10:26:56,2025-02-22 07:12:37,23
Alzheimer,uz,Alzheimer's_disease,2197,14,36,10,34,2022-08-03 17:30:55,2024-09-26 18:40:47,11
Alzheimer,vi,Alzheimer's_disease,17143,16,301,11,247,2010-03-04 11:31:52,2024-08-17 03:47:46,69
Alzheimer,war,Alzheimer's_disease,227,2,0,2,62,2010-01-14 00:06:34,2023-09-10 15:32:15,26
Alzheimer,wuu,Alzheimer's_disease,46,0,2,3,15,2018-07-08 12:06:39,2024-04-07 02:30:04,8
Alzheimer,xmf,Alzheimer's_disease,280,2,8,2,4,2023-06-03 17:19:55,2023-06-03 17:38:10,1
Alzheimer,yi,Alzheimer's_disease,745,0,10,5,120,2005-10-19 21:02:53,2019-06-09 13:04:25,45
Alzheimer,zh_min_nan,Alzheimer's_disease,184,3,9,0,6,2019-11-01 15:35:57,2022-12-13 14:16:07,2
Alzheimer,zh_yue,Alzheimer's_disease,48,3,9,1,73,2011-07-07 07:50:31,2024-07-15 15:13:04,25
Alzheimer,zh,Alzheimer's_disease,10786,22,329,14,765,2006-02-26 18:03:13,2025-02-11 08:20:57,349
Alzheimer,ar,Early-onset_Alzheimer's_disease,2017,8,166,1,45,2015-11-11 18:42:01,2024-09-27 11:12:44,13
Alzheimer,de,Early-onset_Alzheimer's_disease,407,1,19,7,10,2020-01-24 06:56:22,2024-07-26 08:10:49,8
Alzheimer,en,Early-onset_Alzheimer's_disease,3890,5,195,9,366,2008-08-19 00:33:38,2024-12-30 05:07:12,208
Alzheimer,pt,Early-onset_Alzheimer's_disease,329,2,14,1,8,2014-10-08 13:18:46,2018-07-04 23:06:33,5
Alzheimer,ru,Early-onset_Alzheimer's_disease,2310,2,41,7,31,2023-03-23 11:50:57,2024-11-28 14:01:59,11
Alzheimer,ar,Sundowning,932,4,154,5,53,2014-07-19 16:40:46,2023-12-18 18:28:59,14
Alzheimer,en,Sundowning,2885,0,208,7,327,2008-08-19 18:57:56,2024-12-06 23:46:59,164
Alzheimer,es,Sundowning,378,1,23,3,27,2013-02-20 00:32:32,2020-10-29 10:20:16,14
Alzheimer,fr,Sundowning,263,4,4,1,26,2020-10-03 20:32:09,2024-07-03 22:01:39,9
Alzheimer,he,Sundowning,155,1,10,2,16,2023-11-30 14:05:35,2024-09-30 03:38:05,6
Alzheimer,tr,Sundowning,231,1,12,1,13,2022-11-01 12:10:27,2024-03-22 04:37:38,6
Alzheimer,zh,Sundowning,329,2,145,1,15,2013-01-30 13:47:48,2024-06-03 21:54:50,7
Alzheimer,de,Wandering_(dementia),473,1,12,3,11,2020-07-26 17:58:43,2025-02-04 12:26:34,5
Alzheimer,en,Wandering_(dementia),1655,0,175,6,166,2008-08-26 23:55:13,2024-12-22 12:09:19,74
Alzheimer,eu,Wandering_(dementia),99,3,6,1,5,2015-02-27 08:06:53,2020-08-18 23:45:51,5
Alzheimer,en,Souvenaid,711,0,23,1,101,2008-09-08 01:51:17,2024-09-22 23:55:26,49
Alzheimer,pl,Souvenaid,2159,0,35,4,13,2014-05-21 17:27:09,2023-02-27 23:48:17,8
Alzheimer,ar,Solanezumab,580,9,77,3,13,2020-06-07 11:48:13,2024-12-28 03:12:49,6
Alzheimer,en,Solanezumab,1718,2,117,8,133,2009-01-21 21:24:47,2024-03-27 04:49:03,64
Alzheimer,fr,Solanezumab,1154,6,19,6,19,2021-06-09 05:15:54,2024-04-06 15:50:40,9
Alzheimer,it,Solanezumab,1067,3,59,3,13,2023-03-13 13:20:39,2024-06-30 12:00:14,2
Alzheimer,pt,Solanezumab,62,1,4,1,6,2015-07-24 16:42:28,2019-05-22 21:45:41,4
Alzheimer,ru,Solanezumab,113,1,15,4,11,2015-07-25 12:40:24,2023-12-17 11:21:22,8
Alzheimer,sv,Solanezumab,126,0,6,1,14,2016-08-08 03:37:47,2018-05-11 20:20:24,7
Alzheimer,ar,Depression_of_Alzheimer_disease,472,6,11,3,7,2020-06-07 10:38:48,2024-12-18 03:33:47,5
Alzheimer,en,Depression_of_Alzheimer_disease,1013,0,10,5,44,2009-05-27 22:36:19,2024-09-16 02:32:43,31
Alzheimer,en,Silver_Alert,3048,2,61,6,439,2009-06-12 16:07:03,2024-11-07 02:15:32,139
Alzheimer,ar,Alzheimer_Disease_and_Associated_Disorders,187,7,11,2,27,2015-11-09 17:50:03,2024-11-11 07:32:23,11
Alzheimer,de,Alzheimer_Disease_and_Associated_Disorders,154,0,10,1,9,2014-04-01 18:46:45,2024-12-23 22:19:00,6
Alzheimer,en,Alzheimer_Disease_and_Associated_Disorders,167,4,16,2,31,2009-08-27 05:15:49,2023-07-13 14:37:56,21
Alzheimer,es,Alzheimer_Disease_and_Associated_Disorders,192,2,17,2,6,2022-12-16 18:40:17,2024-07-18 06:36:30,1
Alzheimer,en,Axona,1432,6,42,7,129,2009-12-06 23:03:10,2024-03-16 21:20:07,64
Alzheimer,pt,Axona,164,3,24,1,8,2014-04-20 22:37:43,2021-08-27 03:31:27,4
Alzheimer,sh,Axona,393,5,24,4,11,2014-04-11 15:35:47,2024-12-21 04:15:02,3
Alzheimer,sr,Axona,359,5,24,4,15,2013-12-25 07:01:46,2024-04-09 23:23:48,5
Alzheimer,ar,Levomilnacipran,609,7,122,1,18,2024-03-30 07:08:44,2024-12-25 13:10:27,6
Alzheimer,en,Levomilnacipran,2774,7,991,6,106,2010-02-28 11:51:33,2025-01-14 01:22:55,52
Alzheimer,es,Levomilnacipran,272,3,29,2,14,2015-05-14 22:20:42,2021-07-17 21:15:49,7
Alzheimer,fa,Levomilnacipran,393,4,165,1,12,2020-10-17 14:56:00,2024-08-11 15:05:07,6
Alzheimer,fi,Levomilnacipran,419,1,84,2,14,2020-03-10 01:46:58,2024-03-13 19:28:15,5
Alzheimer,or,Levomilnacipran,354,3,12,1,3,2024-01-30 05:31:34,2024-02-24 07:29:28,2
Alzheimer,pt,Levomilnacipran,935,3,122,7,14,2018-03-10 18:06:17,2022-08-23 20:18:41,8
Alzheimer,ru,Levomilnacipran,383,3,57,4,12,2022-07-25 08:39:14,2024-06-03 03:21:29,4
Alzheimer,sh,Levomilnacipran,294,5,17,3,10,2014-04-05 10:43:22,2024-12-19 16:27:15,3
Alzheimer,sr,Levomilnacipran,711,7,319,3,11,2013-12-17 03:44:54,2024-04-09 21:25:14,5
Alzheimer,zh,Levomilnacipran,724,9,157,6,27,2022-03-19 21:03:06,2025-02-07 12:14:11,4
Alzheimer,da,Type_3_diabetes,105,1,4,1,5,2016-06-30 16:55:26,2022-10-19 20:36:19,4
Alzheimer,en,Type_3_diabetes,2524,3,174,5,238,2010-04-08 07:27:02,2025-01-05 13:57:28,128
Alzheimer,ja,Type_3_diabetes,293,6,40,8,21,2021-01-22 07:28:29,2023-10-17 02:01:30,15
Alzheimer,pt,Type_3_diabetes,696,3,47,1,12,2022-08-31 22:56:52,2024-06-10 04:58:05,4
Alzheimer,zh,Type_3_diabetes,281,2,42,1,15,2023-08-16 19:52:44,2023-08-18 12:51:21,2
Alzheimer,en,Avid_Radiopharmaceuticals,1280,1,46,5,46,2010-06-24 03:57:28,2024-06-01 17:00:44,30
Alzheimer,en,Alzheimer's_Disease_Neuroimaging_Initiative,4915,7,52,13,125,2010-08-13 16:56:46,2025-02-12 00:56:24,39
Alzheimer,hu,Alzheimer's_Disease_Neuroimaging_Initiative,1481,0,10,12,46,2016-07-05 00:23:28,2024-09-10 19:39:39,10
Alzheimer,ko,Alzheimer's_Disease_Neuroimaging_Initiative,222,1,5,1,15,2019-10-13 18:49:59,2025-02-06 02:01:55,4
Alzheimer,en,Biomarkers_of_Alzheimer's_disease,1605,0,36,6,112,2010-12-02 11:10:18,2024-04-04 11:44:51,50
Alzheimer,ar,Nucleus_basalis,216,11,12,1,24,2021-01-13 12:00:03,2024-08-09 06:41:48,8
Alzheimer,de,Nucleus_basalis,232,0,16,2,23,2009-01-08 19:08:37,2022-12-08 17:20:45,13
Alzheimer,en,Nucleus_basalis,1463,11,130,7,72,2010-12-12 03:35:04,2023-12-02 18:06:11,47
Alzheimer,fr,Nucleus_basalis,491,1,37,4,26,2006-08-29 00:05:03,2022-03-02 15:00:04,25
Alzheimer,ja,Nucleus_basalis,188,6,30,7,14,2011-08-24 07:25:18,2024-02-01 08:21:44,10
Alzheimer,la,Nucleus_basalis,661,4,36,5,20,2019-08-11 16:36:57,2021-09-16 09:49:04,1
Alzheimer,nl,Nucleus_basalis,204,2,12,2,5,2017-02-14 22:02:35,2024-03-07 18:12:04,5
Alzheimer,pl,Nucleus_basalis,103,3,8,1,21,2008-05-25 23:26:07,2018-11-03 09:44:28,15
Alzheimer,pt,Nucleus_basalis,230,1,10,1,7,2011-03-04 11:53:09,2020-06-16 17:23:40,7
Alzheimer,en,Braak_staging,1120,4,37,3,42,2011-01-23 10:01:16,2023-12-03 11:52:10,29
Alzheimer,nl,Braak_staging,1175,3,46,3,9,2018-01-05 15:47:56,2023-09-26 21:47:34,7
Alzheimer,ar,Rivastigmine,1935,15,120,9,60,2016-01-20 02:23:12,2024-12-16 09:21:11,16
Alzheimer,azb,Rivastigmine,149,6,13,3,4,2017-11-07 03:29:50,2018-12-05 06:50:27,2
Alzheimer,cy,Rivastigmine,275,4,4,3,5,2018-03-08 12:32:12,2018-03-12 13:23:15,3
Alzheimer,de,Rivastigmine,679,4,48,3,124,2005-11-29 20:49:53,2024-08-03 16:50:59,76
Alzheimer,el,Rivastigmine,1154,4,26,4,8,2020-11-22 15:58:02,2021-07-08 15:04:03,3
Alzheimer,en,Rivastigmine,2252,6,322,6,275,2005-08-08 04:41:16,2025-02-27 20:14:14,144
Alzheimer,es,Rivastigmine,400,3,40,6,52,2007-01-05 14:03:40,2023-02-27 17:16:00,38
Alzheimer,fa,Rivastigmine,1888,3,395,3,33,2011-08-26 23:19:48,2024-10-01 08:12:05,24
Alzheimer,fi,Rivastigmine,191,1,36,2,14,2011-08-01 22:53:12,2023-01-07 22:54:57,7
Alzheimer,fr,Rivastigmine,1092,6,59,7,58,2009-02-09 22:45:40,2025-01-28 16:58:39,41
Alzheimer,he,Rivastigmine,835,8,51,9,69,2016-11-20 18:56:52,2023-04-24 09:55:28,17
Alzheimer,hu,Rivastigmine,184,1,27,2,46,2005-10-01 21:06:36,2023-08-24 11:47:06,25
Alzheimer,hy,Rivastigmine,347,3,6,10,19,2014-10-25 08:08:01,2019-06-04 10:44:03,7
Alzheimer,id,Rivastigmine,1761,5,54,6,12,2025-01-28 13:51:00,2025-01-28 14:17:09,1
Alzheimer,it,Rivastigmine,2848,5,86,6,49,2008-08-01 16:21:30,2025-03-01 19:48:38,28
Alzheimer,ja,Rivastigmine,281,3,40,6,55,2011-10-25 06:00:35,2025-01-17 19:26:23,23
Alzheimer,nl,Rivastigmine,436,3,38,1,36,2009-06-18 15:21:06,2025-01-17 19:26:15,24
Alzheimer,or,Rivastigmine,304,4,11,1,2,2023-05-02 02:11:46,2023-05-19 00:43:16,2
Alzheimer,pl,Rivastigmine,402,3,92,1,44,2009-12-06 11:23:04,2025-01-17 19:26:07,25
Alzheimer,pt,Rivastigmine,141,1,9,1,4,2014-11-20 15:10:19,2017-07-21 16:09:49,3
Alzheimer,ro,Rivastigmine,328,5,32,2,3,2022-05-25 21:49:55,2023-03-19 17:02:17,2
Alzheimer,ru,Rivastigmine,1056,4,84,10,45,2009-02-03 23:55:29,2025-02-24 15:25:56,33
Alzheimer,sh,Rivastigmine,620,6,37,4,19,2014-04-05 12:25:54,2024-12-19 17:10:06,4
Alzheimer,sr,Rivastigmine,474,10,30,4,22,2013-12-15 06:29:20,2025-02-28 12:55:23,7
Alzheimer,sv,Rivastigmine,105,1,11,1,17,2008-12-02 20:16:56,2025-01-17 19:25:41,15
Alzheimer,uk,Rivastigmine,645,2,61,7,10,2020-02-18 20:48:43,2025-01-17 19:25:33,8
Alzheimer,vi,Rivastigmine,2183,4,21,7,14,2019-06-30 15:50:45,2025-01-17 19:25:19,7
Alzheimer,zh,Rivastigmine,220,6,52,2,10,2024-07-04 05:20:13,2025-02-27 04:34:21,1
Alzheimer,en,BACE1-AS,241,0,28,2,31,2011-07-27 10:19:45,2024-03-16 23:06:54,21
Alzheimer,tr,BACE1-AS,202,0,11,2,15,2020-04-12 19:30:06,2024-05-09 22:12:26,8
Alzheimer,en,Current_Alzheimer_Research,229,1,30,3,49,2011-08-03 10:01:49,2023-08-25 15:05:01,27
Alzheimer,ar,Crenezumab,357,6,67,2,31,2013-03-15 22:12:14,2024-11-24 16:45:58,11
Alzheimer,en,Crenezumab,1425,2,108,4,74,2011-09-08 17:19:55,2023-12-14 16:43:48,40
Alzheimer,es,Crenezumab,518,2,29,3,38,2015-07-04 18:19:45,2024-04-27 20:25:59,10
Alzheimer,it,Crenezumab,431,5,46,3,6,2023-03-21 13:11:49,2024-09-13 15:53:24,2
Alzheimer,en,Ponezumab,244,4,93,1,29,2011-09-08 17:37:16,2023-12-20 20:01:12,18
Alzheimer,it,Ponezumab,228,3,35,1,3,2023-03-18 13:53:47,2023-05-30 16:21:57,2
Alzheimer,zh,Ponezumab,145,1,57,1,2,2023-12-06 10:55:23,2024-02-13 19:06:38,2
Alzheimer,en,American_Journal_of_Alzheimer's_Disease_&_Other_Dementias,307,4,20,4,29,2011-11-08 15:23:54,2023-04-27 01:19:01,17
Alzheimer,ar,Brexpiprazole,648,9,91,2,29,2019-03-04 11:46:48,2024-12-16 05:57:07,10
Alzheimer,de,Brexpiprazole,489,2,31,6,38,2019-02-01 17:26:01,2024-07-18 13:20:56,14
Alzheimer,en,Brexpiprazole,5601,8,1239,8,312,2012-02-09 18:56:38,2025-02-24 01:18:35,131
Alzheimer,es,Brexpiprazole,2237,3,74,8,28,2023-05-03 14:36:55,2025-01-07 21:41:47,7
Alzheimer,fa,Brexpiprazole,3732,6,778,7,20,2022-10-24 06:17:09,2025-02-09 10:06:52,9
Alzheimer,fi,Brexpiprazole,216,2,73,1,8,2024-06-05 13:26:11,2024-11-12 06:42:24,4
Alzheimer,fr,Brexpiprazole,714,5,95,4,39,2012-05-28 14:51:51,2024-09-23 13:49:43,29
Alzheimer,it,Brexpiprazole,1332,6,161,1,3,2025-02-08 14:10:09,2025-02-10 15:11:05,3
Alzheimer,ja,Brexpiprazole,942,5,137,6,49,2018-10-13 01:39:17,2025-02-14 09:08:35,7
Alzheimer,or,Brexpiprazole,419,3,9,1,6,2022-05-19 07:15:45,2023-02-13 00:15:41,3
Alzheimer,pl,Brexpiprazole,718,4,151,5,24,2016-08-19 06:07:53,2025-02-21 19:41:08,14
Alzheimer,pt,Brexpiprazole,1572,6,90,7,12,2022-05-28 11:50:59,2024-02-20 12:24:51,2
Alzheimer,ro,Brexpiprazole,667,5,137,2,3,2020-08-23 11:49:30,2023-03-19 13:28:35,2
Alzheimer,ru,Brexpiprazole,1048,3,47,5,9,2025-02-10 17:47:53,2025-02-11 08:35:29,4
Alzheimer,sh,Brexpiprazole,5281,3,1242,2,20,2014-04-05 08:10:39,2024-12-19 14:52:42,8
Alzheimer,sr,Brexpiprazole,4558,9,1421,2,43,2012-03-20 23:48:26,2024-03-07 22:19:40,9
Alzheimer,sv,Brexpiprazole,371,1,60,6,77,2016-07-09 05:22:32,2023-10-17 09:59:58,23
Alzheimer,tr,Brexpiprazole,525,3,54,3,9,2022-09-25 12:53:35,2024-05-10 20:21:19,7
Alzheimer,zh,Brexpiprazole,967,6,286,2,9,2025-01-30 23:06:50,2025-01-31 01:32:05,2
Alzheimer,en,JUNQ_and_IPOD,2461,4,89,7,368,2012-06-07 08:56:22,2025-01-17 13:21:55,54
Alzheimer,fr,JUNQ_and_IPOD,3037,6,60,5,17,2017-11-07 16:34:09,2024-08-20 17:36:13,11
Alzheimer,he,JUNQ_and_IPOD,1936,5,45,7,195,2012-09-05 07:13:07,2024-08-28 16:38:07,22
Alzheimer,ja,JUNQ_and_IPOD,672,4,29,7,16,2012-10-01 18:56:16,2024-02-07 09:36:13,7
Alzheimer,en,Swedish_mutation,545,0,16,3,60,2012-09-06 13:34:20,2023-08-18 08:04:49,33
Alzheimer,ar,Necroptosis,375,7,77,1,12,2022-12-31 18:00:39,2024-12-25 06:13:47,3
Alzheimer,cs,Necroptosis,827,1,61,5,8,2019-09-22 01:20:27,2024-01-08 19:31:46,7
Alzheimer,de,Necroptosis,313,0,14,2,16,2014-11-07 13:18:29,2016-08-21 13:09:08,7
Alzheimer,en,Necroptosis,1657,2,40,4,85,2012-10-24 16:47:31,2024-11-05 09:21:02,55
Alzheimer,es,Necroptosis,640,3,26,4,52,2019-03-19 09:47:42,2023-09-27 19:23:16,23
Alzheimer,fa,Necroptosis,836,4,107,2,6,2019-07-06 10:36:43,2023-12-30 09:06:18,6
Alzheimer,fr,Necroptosis,294,1,11,1,40,2011-11-22 16:06:03,2023-12-14 13:01:46,20
Alzheimer,id,Necroptosis,258,2,9,1,2,2022-04-01 12:32:34,2022-04-01 12:33:27,1
Alzheimer,it,Necroptosis,416,3,52,1,9,2017-04-17 21:41:40,2025-02-26 20:29:29,8
Alzheimer,la,Necroptosis,69,1,10,2,4,2018-06-07 19:33:08,2021-09-01 13:59:47,4
Alzheimer,pl,Necroptosis,792,2,49,4,20,2010-10-06 20:08:22,2021-12-20 19:15:27,14
Alzheimer,ru,Necroptosis,5038,5,224,7,85,2015-08-19 10:05:50,2024-12-31 17:52:55,32
Alzheimer,tr,Necroptosis,757,2,97,1,16,2020-05-30 08:59:49,2024-06-02 18:30:40,9
Alzheimer,uk,Necroptosis,505,1,36,3,12,2018-08-26 17:53:14,2021-04-07 15:17:44,6
Alzheimer,uz,Necroptosis,1312,1,21,4,3,2024-06-08 10:32:40,2024-06-10 03:12:03,2
Alzheimer,en,Music_therapy_for_Alzheimer's_disease,3399,0,17,5,225,2012-11-12 03:52:38,2025-02-03 03:53:00,63
Alzheimer,sr,Music_therapy_for_Alzheimer's_disease,1187,7,4,7,35,2018-11-21 12:30:53,2025-02-06 00:52:42,6
Alzheimer,ar,Hogeweyk,697,5,7,3,10,2020-02-18 00:10:11,2023-05-01 13:49:45,4
Alzheimer,de,Hogeweyk,4,0,1,0,2,2024-08-24 10:16:05,2024-11-27 16:28:32,2
Alzheimer,en,Hogeweyk,947,0,27,4,118,2012-12-16 16:11:12,2024-08-17 18:54:21,61
Alzheimer,fi,Hogeweyk,252,0,5,2,2,2015-02-05 13:51:41,2016-10-29 16:12:19,2
Alzheimer,nl,Hogeweyk,395,3,12,2,17,2015-02-10 16:23:07,2023-07-31 08:20:03,10
Alzheimer,ar,Florbetapir_(18F),578,9,35,1,15,2020-06-11 19:38:47,2024-02-13 06:06:38,8
Alzheimer,en,Florbetapir_(18F),1767,3,226,4,93,2012-12-19 05:43:43,2024-07-19 00:08:06,55
Alzheimer,nl,Florbetapir_(18F),175,3,23,1,8,2013-11-04 16:19:57,2024-11-14 08:18:38,6
Alzheimer,ru,Florbetapir_(18F),104,2,14,3,7,2020-11-10 18:01:43,2022-05-08 16:19:27,4
Alzheimer,sh,Florbetapir_(18F),332,4,22,4,16,2014-04-11 19:59:57,2024-12-21 10:59:19,3
Alzheimer,sr,Florbetapir_(18F),331,4,21,4,16,2013-12-26 05:53:13,2024-04-10 00:15:43,7
Alzheimer,vi,Florbetapir_(18F),2088,3,30,5,15,2019-08-17 15:11:49,2024-12-16 16:35:20,9
Alzheimer,ca,Humanin,1287,5,34,8,34,2023-05-02 07:14:22,2024-11-17 23:59:08,6
Alzheimer,en,Humanin,2137,3,55,8,110,2013-03-27 02:38:04,2024-09-18 16:58:23,38
Alzheimer,fr,Humanin,1484,4,59,3,12,2014-08-26 22:55:54,2023-01-02 13:45:11,6
Alzheimer,ja,Humanin,27,2,7,0,10,2006-09-15 06:46:45,2025-01-14 12:18:22,8
Alzheimer,ro,Humanin,98,2,5,1,8,2018-05-12 17:32:40,2022-11-04 22:56:15,3
Alzheimer,en,Tideglusib,482,4,27,3,90,2013-08-10 22:01:49,2024-09-02 21:18:51,48
Alzheimer,fr,Tideglusib,415,5,38,2,9,2017-02-05 01:51:46,2023-11-23 12:18:42,6
Alzheimer,pt,Tideglusib,240,2,16,2,4,2010-07-25 22:58:10,2021-04-20 04:26:44,3
Alzheimer,sh,Tideglusib,350,6,27,4,13,2014-04-05 13:09:27,2024-12-21 06:34:01,3
Alzheimer,sr,Tideglusib,230,7,21,4,16,2013-12-25 04:23:40,2024-04-09 22:46:06,5
Alzheimer,uk,Tideglusib,219,3,23,2,15,2017-01-11 20:45:57,2023-12-18 16:18:59,7
